price;build_year;year;road_name;bon;bu;gungu;serial;gr_code;road_code;bgd;bgd_bon;bgd_bu;bgd_sigungu;bgd_emd;bgd_gibun;apt_name;month;day;serial2;size;gibun;area_code;floor;price_by_area;deal_ymd
185560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;8;24;11710-164;76,5000;27;11710;7;8004;2019-08-24
202425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;8;24;11710-164;82,5100;27;11710;14;8096;2019-08-24
235000;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;8;26;11710-158;99,3850;86;11710;11;7802;2019-08-26
209000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;8;26;11710-5957;135,8200;44;11710;27;5078;2019-08-26
206425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;8;26;11710-164;82,6100;27;11710;12;8246;2019-08-26
182560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;8;26;11710-164;76,5000;27;11710;3;7875;2019-08-26
194425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;8;27;11710-164;81,7500;27;11710;9;7848;2019-08-27
190000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;8;27;11710-5957;116,1900;44;11710;20;5396;2019-08-27
183560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;8;27;11710-164;76,5000;27;11710;14;7918;2019-08-27
192425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;8;28;11710-164;81,7500;27;11710;6;7767;2019-08-28
142500;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;8;28;11710-5957;59,9700;44;11710;9;7841;2019-08-28
144000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;8;29;11710-159;80,3500;101-1;11710;10;5914;2019-08-29
173000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;8;29;11710-6249;84,9900;22;11710;9;6717;2019-08-29
185060;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;8;29;11710-164;76,5000;27;11710;12;7982;2019-08-29
149000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;8;30;11710-6028;59,8800;35;11710;7;8211;2019-08-30
84000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;8;30;11710-6249;27,6800;22;11710;27;10014;2019-08-30
139000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;8;31;11710-5957;59,9700;44;11710;7;7648;2019-08-31
185000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;8;31;11710-6249;84,9900;22;11710;24;7183;2019-08-31
193500;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;8;31;11710-6249;84,9900;22;11710;16;7513;2019-08-31
170000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;8;31;11710-6028;84,8300;35;11710;8;6613;2019-08-31
164500;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;8;31;11710-6028;84,9700;35;11710;26;6388;2019-08-31
206000;1980;2019;올림픽로;00399;00000;11710;02;0;3123023; 신천동;0020;0004;11710;10200;1;진주;8;1;11710-172;118,9400;20-4;11710;1;5715;2019-08-01
160000;1979;2019;올림픽로35길;00104;00000;11710;01;0;4169554; 신천동;0007;0000;11710;10200;1;장미1;8;3;11710-170;82,4500;7;11710;11;6403;2019-08-03
149000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;8;5;11710-6266;84,9700;17;11710;1;5786;2019-08-05
130000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;8;5;11710-6266;59,8600;17;11710;1;7166;2019-08-05
184500;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;8;5;11710-6266;121,6300;17;11710;5;5005;2019-08-05
200000;1984;2019;올림픽로35길;00094;00000;11710;01;0;4169554; 신천동;0011;0000;11710;10200;1;장미3;8;6;11710-171;134,1600;11;11710;3;4919;2019-08-06
155000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;8;6;11710-6266;84,9000;17;11710;3;6024;2019-08-06
133000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;8;6;11710-6266;59,9500;17;11710;5;7321;2019-08-06
163000;1979;2019;올림픽로35길;00104;00000;11710;01;0;4169554; 신천동;0011;0000;11710;10200;1;장미2;8;6;11710-177;82,4500;11;11710;5;6523;2019-08-06
140000;1979;2019;올림픽로35길;00104;00000;11710;01;0;4169554; 신천동;0011;0000;11710;10200;1;장미2;8;7;11710-177;71,2000;11;11710;14;6488;2019-08-07
163000;1979;2019;올림픽로35길;00104;00000;11710;01;0;4169554; 신천동;0007;0000;11710;10200;1;장미1;8;8;11710-170;82,4500;7;11710;9;6523;2019-08-08
153750;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;8;8;11710-6266;84,7900;17;11710;2;5983;2019-08-08
171000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;8;8;11710-6266;84,9700;17;11710;17;6641;2019-08-08
152000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;8;10;11710-6266;84,9000;17;11710;17;5908;2019-08-10
75000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;8;10;11710-6266;35,2400;17;11710;2;7023;2019-08-10
208000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;8;14;11710-6266;144,7700;17;11710;32;4741;2019-08-14
205000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;8;15;11710-6266;144,7700;17;11710;31;4672;2019-08-15
143300;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;9;2;11710-159;80,3900;101-1;11710;11;5882;2019-09-02
183000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;9;2;11710-6346;84,8800;19;11710;8;7114;2019-09-02
186560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;2;11710-164;76,5000;27;11710;9;8047;2019-09-02
198425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;3;11710-164;81,7500;27;11710;11;8009;2019-09-03
158000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;9;3;11710-6346;59,9600;19;11710;8;8695;2019-09-03
180000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;9;3;11710-6346;84,9700;19;11710;12;6990;2019-09-03
183500;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;3;11710-6249;84,9900;22;11710;17;7124;2019-09-03
172000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;3;11710-6028;84,8300;35;11710;10;6691;2019-09-03
179000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;3;11710-6028;84,8300;35;11710;21;6963;2019-09-03
215000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;3;11710-164;82,6100;27;11710;12;8588;2019-09-03
225000;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;9;5;11710-158;99,3850;86;11710;1;7470;2019-09-05
178000;2005;2019;올림픽로;00212;00000;11710;01;0;3123023; 잠실동;0040;0000;11710;10100;1;갤러리아팰리스;9;5;11710-281;137,0360;40;11710;38;4286;2019-09-05
208425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;5;11710-164;82,5100;27;11710;8;8335;2019-09-05
235000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;9;6;11710-159;160,7400;101-1;11710;10;4824;2019-09-06
227000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;6;11710-6249;124,2200;22;11710;20;6030;2019-09-06
170000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;6;11710-6028;84,9500;35;11710;14;6603;2019-09-06
193560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;6;11710-164;76,5000;27;11710;12;8349;2019-09-06
132000;1983;2019;백제고분로18길;00030;00000;11710;01;0;4169170; 잠실동;0320;0000;11710;10100;1;우성4차;9;6;11710-160;95,8400;320;11710;8;4545;2019-09-06
203725;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;7;11710-164;81,7500;27;11710;2;8223;2019-09-07
185000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;9;7;11710-6346;84,8000;19;11710;10;7199;2019-09-07
98000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;7;11710-6249;27,6800;22;11710;31;11683;2019-09-07
170000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;7;11710-6028;84,8300;35;11710;7;6613;2019-09-07
170000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;7;11710-6028;84,8300;35;11710;25;6613;2019-09-07
169500;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;9;7;11710-5957;84,8200;44;11710;12;6594;2019-09-07
205425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;7;11710-164;82,6100;27;11710;4;8206;2019-09-07
193500;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;7;11710-164;76,5000;27;11710;13;8347;2019-09-07
198500;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;7;11710-164;82,6100;27;11710;11;7929;2019-09-07
110000;1990;2019;백제고분로18길;00007;00000;11710;00;0;4169170; 잠실동;0331;0000;11710;10100;1;현대;9;9;11710-165;84,6800;331;11710;7;4286;2019-09-09
186000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;9;11710-6249;84,9900;22;11710;22;7222;2019-09-09
181000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;9;11710-6249;84,9900;22;11710;4;7027;2019-09-09
168000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;9;11710-6028;84,8300;35;11710;14;6535;2019-09-09
168500;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;9;10;11710-159;96,6500;101-1;11710;4;5753;2019-09-10
155000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;9;10;11710-6346;59,9600;19;11710;6;8530;2019-09-10
183000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;9;10;11710-6346;84,8000;19;11710;16;7121;2019-09-10
185000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;10;11710-6249;84,9900;22;11710;9;7183;2019-09-10
169000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;10;11710-6028;84,9500;35;11710;31;6565;2019-09-10
173000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;10;11710-6028;84,8300;35;11710;8;6729;2019-09-10
190560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;10;11710-164;76,5000;27;11710;14;8220;2019-09-10
165000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;9;11;11710-159;96,6500;101-1;11710;4;5633;2019-09-11
184000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;9;11;11710-6346;84,8000;19;11710;12;7160;2019-09-11
171000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;11;11710-6028;84,8300;35;11710;18;6652;2019-09-11
176000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;12;11710-6249;84,9900;22;11710;3;6833;2019-09-12
195000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;16;11710-164;76,5000;27;11710;5;8411;2019-09-16
90000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;16;11710-6249;27,6800;22;11710;24;10729;2019-09-16
96000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;16;11710-6249;27,6800;22;11710;7;11445;2019-09-16
195560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;17;11710-164;76,5000;27;11710;4;8435;2019-09-17
220000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;17;11710-164;82,6100;27;11710;12;8788;2019-09-17
201925;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;17;11710-164;81,7500;27;11710;11;8151;2019-09-17
196300;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;18;11710-164;76,5000;27;11710;14;8467;2019-09-18
157000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;9;18;11710-6346;59,9600;19;11710;7;8640;2019-09-18
167000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;18;11710-6028;84,8300;35;11710;13;6496;2019-09-18
174000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;18;11710-6028;84,8300;35;11710;11;6768;2019-09-18
170000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;9;18;11710-5957;84,8200;44;11710;27;6614;2019-09-18
90000;2004;2019;백제고분로;00188;00000;11710;01;0;3123006; 잠실동;0336;0005;11710;10100;1;포스코더샵;9;18;11710-280;84,9200;336-5;11710;16;3497;2019-09-18
220925;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;19;11710-164;82,5100;27;11710;11;8835;2019-09-19
180000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;9;19;11710-6346;84,8000;19;11710;20;7004;2019-09-19
174500;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;19;11710-6028;84,8300;35;11710;10;6788;2019-09-19
175000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;19;11710-6028;84,8300;35;11710;15;6807;2019-09-19
198560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;19;11710-164;76,5000;27;11710;9;8565;2019-09-19
194060;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;19;11710-164;76,5000;27;11710;12;8371;2019-09-19
132000;1983;2019;백제고분로18길;00030;00000;11710;01;0;4169170; 잠실동;0320;0000;11710;10100;1;우성4차;9;20;11710-160;95,8400;320;11710;2;4545;2019-09-20
195000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;20;11710-6249;84,9900;22;11710;16;7571;2019-09-20
172000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;20;11710-6028;84,9500;35;11710;9;6681;2019-09-20
177000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;20;11710-6028;84,8300;35;11710;28;6885;2019-09-20
172000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;9;20;11710-5957;84,8200;44;11710;24;6691;2019-09-20
169000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;9;20;11710-5957;84,8200;44;11710;22;6575;2019-09-20
146500;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;9;20;11710-5957;59,9700;44;11710;24;8061;2019-09-20
217000;2005;2019;올림픽로;00212;00000;11710;01;0;3123023; 잠실동;0040;0000;11710;10100;1;갤러리아팰리스;9;20;11710-281;163,9350;40;11710;41;4368;2019-09-20
198560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;20;11710-164;76,5000;27;11710;13;8565;2019-09-20
198425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;20;11710-164;81,7500;27;11710;2;8009;2019-09-20
165000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;9;21;11710-159;96,6500;101-1;11710;2;5633;2019-09-21
157800;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;9;21;11710-6346;59,9600;19;11710;22;8684;2019-09-21
182000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;9;21;11710-6346;84,8800;19;11710;8;7075;2019-09-21
179000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;21;11710-6249;84,9900;22;11710;6;6950;2019-09-21
195000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;21;11710-6028;114,7000;35;11710;6;5610;2019-09-21
172500;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;21;11710-6028;84,9500;35;11710;15;6701;2019-09-21
174500;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;21;11710-6028;84,8300;35;11710;12;6788;2019-09-21
191560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;21;11710-164;76,5000;27;11710;3;8263;2019-09-21
208425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;9;21;11710-164;81,7500;27;11710;13;8413;2019-09-21
146400;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;9;23;11710-5957;59,9700;44;11710;15;8056;2019-09-23
184000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;9;23;11710-6346;84,8000;19;11710;21;7160;2019-09-23
182000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;23;11710-6249;84,9900;22;11710;4;7066;2019-09-23
178000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;23;11710-6028;84,9500;35;11710;25;6914;2019-09-23
227000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;9;23;11710-5957;135,8200;44;11710;20;5515;2019-09-23
180000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;9;24;11710-6028;84,8300;35;11710;15;7002;2019-09-24
199800;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;9;25;11710-159;131,0800;101-1;11710;12;5030;2019-09-25
197500;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;9;25;11710-6249;84,9900;22;11710;19;7668;2019-09-25
